jornada,equipo,partidos_jugados,goles_marcados_pp,goles_encajados_pp,victorias_pp,empates_pp,Amarillo_pp,Amarillo-Rojo_pp,Córners_pp,Duelos_pp,Faltas cometidas_pp,Fuera de juego_pp,Pases exitosos_pp,Pases ges._pp,Posesión de balón en %_pp,Rojo_pp,Tiros a puerta_pp,goles_marcados_racha,goles_encajados_racha,victoria_racha,empate_racha,derrota_racha,Amarillo_racha,Amarillo-Rojo_racha,Córners_racha,Duelos_racha,Faltas cometidas_racha,Fuera de juego_racha,Pases exitosos_racha,Pases ges._racha,Posesión de balón en %_racha,Rojo_racha,Tiros a puerta_racha
17,UD Las Palmas,17,1.2941176470588236,1.588235294117647,0.29411764705882354,0.23529411764705882,2.933333333333333,0.0,4.0,49.65266666666666,12.266666666666667,1.0,82.30333333333333,458.53333333333336,52.79666666666667,0.0,10.866666666666667,1.8,1.6,0.6,0.0,0.4,2.5,0.0,2.0,51.1225,12.75,1.5,77.7975,390.0,48.4975,0.0,7.75
18,UD Las Palmas,18,1.2777777777777777,1.5,0.3333333333333333,0.2222222222222222,2.9375,0.0,4.125,50.181875,12.25,1.1875,81.421875,444.8125,52.18875,0.0,10.75,1.8,1.2,0.6,0.2,0.2,3.0,0.0,3.25,50.92,12.5,2.5,75.7025,354.75,48.0925,0.0,9.75
19,UD Las Palmas,19,1.263157894736842,1.5263157894736843,0.3157894736842105,0.21052631578947367,3.0,0.0,4.0,50.65529411764706,12.058823529411764,1.2352941176470589,81.7729411764706,446.1764705882353,52.42823529411765,0.0,10.705882352941176,1.4,1.0,0.6,0.2,0.2,3.2,0.0,3.0,52.382000000000005,11.8,2.4,78.04,377.4,49.726,0.0,9.8
20,UD Las Palmas,20,1.25,1.65,0.3,0.2,2.9444444444444446,0.0,4.0,51.07,12.166666666666666,1.2777777777777777,81.68777777777778,444.72222222222223,52.79222222222222,0.0,10.944444444444445,1.2,0.8,0.6,0.2,0.2,2.8,0.0,3.0,54.00599999999999,12.6,2.6,77.262,369.4,49.854,0.0,10.0
21,UD Las Palmas,21,1.2380952380952381,1.619047619047619,0.2857142857142857,0.23809523809523808,2.8421052631578947,0.0,3.8947368421052633,50.27157894736842,12.210526315789474,1.2105263157894737,81.69157894736843,438.05263157894734,52.15421052631579,0.05263157894736842,10.68421052631579,1.0,1.4,0.4,0.2,0.4,3.0,0.0,3.4,50.824,13.0,1.6,80.508,386.0,50.964,0.2,10.2
22,UD Las Palmas,22,1.2272727272727273,1.6363636363636365,0.2727272727272727,0.22727272727272727,2.8421052631578947,0.0,3.8947368421052633,50.27157894736842,12.210526315789474,1.2105263157894737,81.69157894736843,438.05263157894734,52.15421052631579,0.05263157894736842,10.68421052631579,0.8,1.4,0.2,0.4,0.4,2.5,0.0,3.5,52.5925,12.0,2.0,79.3975,361.25,49.745000000000005,0.25,10.0
23,UD Las Palmas,23,1.2173913043478262,1.6521739130434783,0.2608695652173913,0.21739130434782608,2.8,0.0,3.85,50.529,12.2,1.3,81.8515,439.65,52.161500000000004,0.05,10.65,1.0,1.8,0.2,0.2,0.6,2.25,0.0,2.75,51.9175,12.0,1.75,83.57000000000001,419.0,52.052499999999995,0.25,10.25
24,UD Las Palmas,24,1.2083333333333333,1.7083333333333333,0.25,0.20833333333333334,2.9523809523809526,0.0,3.9523809523809526,50.45428571428571,12.19047619047619,1.2380952380952381,81.91142857142857,439.85714285714283,52.217619047619046,0.047619047619047616,11.095238095238095,1.0,2.2,0.0,0.2,0.8,2.75,0.0,3.75,49.6,12.75,1.25,82.5,413.0,51.3225,0.25,12.75
25,UD Las Palmas,25,1.16,1.72,0.24,0.2,3.0,0.0,4.0,50.370000000000005,12.227272727272727,1.3181818181818181,81.92045454545455,438.40909090909093,52.14409090909091,0.045454545454545456,11.0,1.0,2.4,0.0,0.2,0.8,3.25,0.0,4.0,47.22,12.5,1.5,82.9675,410.0,49.227500000000006,0.25,11.25
26,UD Las Palmas,26,1.1538461538461537,1.6923076923076923,0.23076923076923078,0.23076923076923078,2.9130434782608696,0.0,4.043478260869565,49.96478260869566,12.26086956521739,1.5217391304347827,81.36608695652174,429.7826086956522,51.372173913043476,0.043478260869565216,10.956521739130435,0.8,2.0,0.0,0.2,0.8,3.25,0.0,4.75,48.5075,12.5,3.0,79.82,390.5,47.6575,0.0,12.25
27,UD Las Palmas,27,1.1111111111111112,1.6666666666666667,0.2222222222222222,0.2222222222222222,2.9130434782608696,0.0,4.043478260869565,49.96478260869566,12.26086956521739,1.5217391304347827,81.36608695652174,429.7826086956522,51.372173913043476,0.043478260869565216,10.956521739130435,0.8,2.0,0.0,0.2,0.8,3.25,0.0,4.75,48.5075,12.5,3.0,79.82,390.5,47.6575,0.0,12.25
28,UD Las Palmas,28,1.1428571428571428,1.6785714285714286,0.21428571428571427,0.25,3.0833333333333335,0.041666666666666664,3.9166666666666665,49.987500000000004,12.333333333333334,1.5,81.14874999999999,422.7083333333333,50.81625,0.041666666666666664,10.833333333333334,0.6,1.8,0.0,0.2,0.8,4.5,0.25,4.25,47.28,13.0,2.5,77.635,338.0,44.09,0.0,11.75
29,UD Las Palmas,29,1.1379310344827587,1.6551724137931034,0.20689655172413793,0.27586206896551724,3.0833333333333335,0.041666666666666664,3.9166666666666665,49.987500000000004,12.333333333333334,1.5,81.14874999999999,422.7083333333333,50.81625,0.041666666666666664,10.833333333333334,0.8,1.8,0.0,0.4,0.6,4.0,0.3333333333333333,3.6666666666666665,46.72,13.333333333333334,3.3333333333333335,75.81,302.6666666666667,41.00666666666667,0.0,9.0
30,UD Las Palmas,30,1.1333333333333333,1.7,0.2,0.26666666666666666,2.96,0.04,3.84,50.537600000000005,12.04,1.56,81.0592,421.16,50.446000000000005,0.04,10.56,0.8,1.4,0.0,0.6,0.4,2.6666666666666665,0.3333333333333333,2.6666666666666665,51.76666666666667,10.666666666666666,3.3333333333333335,74.74333333333333,294.6666666666667,37.99333333333333,0.0,7.333333333333333
31,UD Las Palmas,31,1.1935483870967742,1.6774193548387097,0.22580645161290322,0.25806451612903225,2.8461538461538463,0.038461538461538464,3.8846153846153846,50.558846153846154,11.884615384615385,1.6923076923076923,80.92346153846155,419.0,50.40038461538462,0.038461538461538464,10.653846153846153,1.0,1.6,0.0,0.6,0.4,2.3333333333333335,0.3333333333333333,2.6666666666666665,55.11333333333334,9.0,3.0,77.53,336.3333333333333,42.949999999999996,0.0,8.333333333333334
32,UD Las Palmas,32,1.1875,1.625,0.25,0.25,2.814814814814815,0.037037037037037035,3.814814814814815,50.29962962962963,12.0,1.7037037037037037,80.94740740740741,418.55555555555554,50.605185185185185,0.037037037037037035,10.62962962962963,1.4,1.6,0.2,0.4,0.4,2.25,0.25,2.5,52.225,10.5,2.75,78.53999999999999,354.0,46.195,0.0,8.75
33,UD Las Palmas,33,1.1515151515151516,1.606060606060606,0.24242424242424243,0.24242424242424243,2.8214285714285716,0.03571428571428571,3.8214285714285716,50.324642857142855,12.035714285714286,1.6428571428571428,80.95178571428572,416.25,50.35285714285715,0.03571428571428571,10.535714285714286,1.6,1.4,0.4,0.4,0.2,1.25,0.0,3.25,52.347500000000004,10.25,2.5,79.77,377.5,47.5725,0.0,8.75
34,UD Las Palmas,34,1.1764705882352942,1.6470588235294117,0.23529411764705882,0.23529411764705882,2.8275862068965516,0.034482758620689655,3.793103448275862,50.59413793103448,11.931034482758621,1.6551724137931034,80.9396551724138,416.82758620689657,50.38413793103449,0.034482758620689655,10.517241379310345,1.2,1.2,0.4,0.2,0.4,1.6,0.0,3.2,53.50600000000001,10.0,2.4,79.93599999999999,388.6,48.31,0.0,9.0
35,UD Las Palmas,35,1.1428571428571428,1.6285714285714286,0.22857142857142856,0.22857142857142856,2.7666666666666666,0.03333333333333333,3.966666666666667,50.46066666666666,11.933333333333334,1.6333333333333333,80.882,415.6,50.38666666666666,0.03333333333333333,10.666666666666666,1.4,1.6,0.4,0.0,0.6,1.8,0.0,4.6,50.076,11.4,2.0,79.99600000000001,387.8,50.089999999999996,0.0,11.2
36,UD Las Palmas,36,1.1111111111111112,1.6111111111111112,0.2222222222222222,0.2222222222222222,2.7666666666666666,0.03333333333333333,3.966666666666667,50.46066666666666,11.933333333333334,1.6333333333333333,80.882,415.6,50.38666666666666,0.03333333333333333,10.666666666666666,1.2,1.2,0.4,0.0,0.6,2.25,0.0,4.5,49.8225,12.25,1.25,80.6125,393.5,50.2975,0.0,10.75
37,UD Las Palmas,37,1.0810810810810811,1.5945945945945945,0.21621621621621623,0.21621621621621623,2.870967741935484,0.03225806451612903,3.903225806451613,50.317419354838705,12.03225806451613,1.6129032258064515,80.83903225806452,415.1290322580645,50.47806451612903,0.03225806451612903,10.774193548387096,0.6,1.2,0.2,0.0,0.8,3.25,0.0,4.5,50.4375,12.25,1.0,80.10749999999999,392.0,49.62,0.0,11.75
38,UD Las Palmas,38,1.0526315789473684,1.605263157894737,0.21052631578947367,0.21052631578947367,2.84375,0.03125,4.0625,50.2628125,12.125,1.5625,80.925,418.34375,50.88625,0.03125,10.8125,0.4,1.4,0.0,0.0,1.0,3.0,0.0,5.75,49.83,12.75,1.0,80.7375,433.0,54.620000000000005,0.0,12.75
1,Valencia CF,1,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Valencia CF,2,1.0,2.5,0.0,0.0,3.0,0.0,3.0,55.43,11.0,7.0,76.61,295.0,40.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,55.43,11.0,7.0,76.61,295.0,40.0,0.0,6.0
3,Valencia CF,3,0.6666666666666666,2.0,0.0,0.0,1.5,0.0,5.0,51.21,11.0,4.0,80.53999999999999,382.5,45.095,0.0,9.5,1.0,2.5,0.0,0.0,1.0,1.5,0.0,5.0,51.21,11.0,4.0,80.53999999999999,382.5,45.095,0.0,9.5
4,Valencia CF,4,0.75,1.75,0.0,0.25,2.0,0.0,4.333333333333333,51.76666666666667,10.333333333333334,3.6666666666666665,79.09333333333333,386.6666666666667,46.60666666666666,0.0,7.0,0.6666666666666666,2.0,0.0,0.0,1.0,2.0,0.0,4.333333333333333,51.76666666666667,10.333333333333334,3.6666666666666665,79.09333333333333,386.6666666666667,46.60666666666666,0.0,7.0
5,Valencia CF,5,0.6,2.0,0.0,0.2,2.25,0.0,6.75,48.6725,11.5,3.0,81.31,404.25,48.57,0.0,10.75,0.75,1.75,0.0,0.25,0.75,2.25,0.0,6.75,48.6725,11.5,3.0,81.31,404.25,48.57,0.0,10.75
6,Valencia CF,6,0.8333333333333334,1.6666666666666667,0.16666666666666666,0.16666666666666666,2.2,0.0,6.0,48.798,10.8,2.8,81.768,411.2,48.282,0.0,9.6,0.6,2.0,0.0,0.2,0.8,2.2,0.0,6.0,48.798,10.8,2.8,81.768,411.2,48.282,0.0,9.6
7,Valencia CF,7,0.7142857142857143,1.4285714285714286,0.14285714285714285,0.2857142857142857,2.3333333333333335,0.0,5.833333333333333,48.05166666666667,11.166666666666666,2.5,80.24333333333333,386.5,46.18,0.0,9.166666666666666,0.8,1.6,0.2,0.2,0.6,2.2,0.0,6.4,46.576,11.2,1.6,80.97,404.8,47.416000000000004,0.0,9.8
8,Valencia CF,8,0.625,1.625,0.125,0.25,2.2857142857142856,0.0,6.428571428571429,48.50857142857143,10.428571428571429,2.857142857142857,79.64999999999999,383.85714285714283,46.949999999999996,0.0,9.285714285714286,0.6,1.0,0.2,0.4,0.4,2.6,0.0,7.0,47.428,10.2,2.4,79.29400000000001,384.4,47.692,0.0,9.2
9,Valencia CF,9,0.5555555555555556,1.4444444444444444,0.1111111111111111,0.3333333333333333,2.0,0.0,6.125,46.90875,10.625,2.75,78.96625,374.125,46.222500000000004,0.0,9.25,0.6,1.4,0.2,0.4,0.4,2.0,0.0,7.2,43.994,10.8,2.2,78.89,366.6,45.992000000000004,0.0,10.6
10,Valencia CF,10,0.7,1.6,0.1,0.3,2.0,0.0,6.125,46.90875,10.625,2.75,78.96625,374.125,46.222500000000004,0.0,9.25,0.4,1.2,0.2,0.4,0.4,1.75,0.0,5.5,45.145,9.75,2.5,76.6225,344.0,43.875,0.0,7.75
11,Valencia CF,11,0.7272727272727273,1.5454545454545454,0.09090909090909091,0.36363636363636365,2.2222222222222223,0.0,6.666666666666667,47.19,10.777777777777779,2.7777777777777777,78.78666666666668,376.22222222222223,46.26555555555555,0.1111111111111111,9.777777777777779,0.8,1.2,0.2,0.4,0.4,2.25,0.0,7.5,45.18,10.75,2.75,75.06,332.5,43.745000000000005,0.25,10.0
12,Valencia CF,12,0.75,1.5833333333333333,0.08333333333333333,0.3333333333333333,2.7,0.0,6.2,47.009,11.7,2.8,76.34400000000001,358.1,45.697,0.1,9.0,0.6,1.4,0.0,0.6,0.4,3.25,0.0,6.75,45.445,12.5,3.25,70.495,315.5,44.9725,0.25,8.75
13,Valencia CF,13,0.7692307692307693,1.5384615384615385,0.07692307692307693,0.38461538461538464,2.6363636363636362,0.0,5.818181818181818,46.39363636363636,12.090909090909092,2.5454545454545454,76.8790909090909,357.27272727272725,45.18909090909091,0.09090909090909091,8.909090909090908,0.8,1.8,0.0,0.4,0.6,3.25,0.0,4.75,42.6925,15.0,2.0,72.03,310.75,42.1075,0.25,8.25
14,Valencia CF,14,1.0,1.5714285714285714,0.14285714285714285,0.35714285714285715,2.6363636363636362,0.0,5.818181818181818,46.39363636363636,12.090909090909092,2.5454545454545454,76.8790909090909,357.27272727272725,45.18909090909091,0.09090909090909091,8.909090909090908,1.0,1.4,0.0,0.6,0.4,4.333333333333333,0.0,5.0,45.02,16.0,2.0,71.31333333333333,312.3333333333333,42.43333333333334,0.3333333333333333,8.0
15,Valencia CF,15,1.0,1.6,0.13333333333333333,0.3333333333333333,2.75,0.0,5.5,47.35166666666667,11.916666666666666,2.6666666666666665,77.19583333333334,359.4166666666667,45.487500000000004,0.08333333333333333,9.083333333333334,1.8,1.8,0.2,0.4,0.4,4.25,0.0,4.25,48.2375,14.5,2.5,73.655,330.0,44.0175,0.25,8.75
16,Valencia CF,16,0.9375,1.5625,0.125,0.3125,2.75,0.0,5.5,47.35166666666667,11.916666666666666,2.6666666666666665,77.19583333333334,359.4166666666667,45.487500000000004,0.08333333333333333,9.083333333333334,1.6,1.6,0.2,0.4,0.4,4.333333333333333,0.0,2.0,47.836666666666666,15.333333333333334,2.3333333333333335,72.42333333333335,309.0,43.15333333333333,0.0,7.0
17,Valencia CF,17,0.8823529411764706,1.5294117647058822,0.11764705882352941,0.29411764705882354,2.6923076923076925,0.0,5.769230769230769,47.596923076923076,11.384615384615385,2.6153846153846154,77.54538461538462,365.46153846153845,46.387692307692305,0.07692307692307693,9.461538461538462,1.4,1.6,0.2,0.2,0.6,2.6666666666666665,0.0,4.333333333333333,49.55666666666667,10.333333333333334,2.0,81.55,390.0,48.69,0.0,11.0
18,Valencia CF,18,0.9444444444444444,1.5555555555555556,0.1111111111111111,0.3333333333333333,2.6923076923076925,0.0,5.769230769230769,47.596923076923076,11.384615384615385,2.6153846153846154,77.54538461538462,365.46153846153845,46.387692307692305,0.07692307692307693,9.461538461538462,1.2,1.4,0.2,0.2,0.6,3.0,0.0,5.5,54.215,7.5,3.0,81.21000000000001,410.5,52.97999999999999,0.0,12.5
19,Valencia CF,19,0.9473684210526315,1.5263157894736843,0.10526315789473684,0.3684210526315789,2.642857142857143,0.0,5.714285714285714,47.56214285714286,12.0,2.4285714285714284,77.64071428571428,371.14285714285717,47.18357142857143,0.07142857142857142,9.357142857142858,1.4,1.6,0.2,0.2,0.6,2.6666666666666665,0.0,5.333333333333333,51.846666666666664,11.666666666666666,2.0,80.43333333333334,422.0,54.49666666666667,0.0,11.0
20,Valencia CF,20,0.95,1.45,0.15,0.35,2.6,0.0,5.4,47.724666666666664,11.733333333333333,2.3333333333333335,77.97133333333333,370.53333333333336,47.22066666666667,0.06666666666666667,9.066666666666666,0.8,1.4,0.0,0.4,0.6,2.0,0.0,5.0,49.21666666666667,11.0,1.0,81.07333333333334,415.0,54.153333333333336,0.0,9.0
21,Valencia CF,21,0.9523809523809523,1.7142857142857142,0.14285714285714285,0.3333333333333333,2.625,0.0,5.3125,47.9225,11.625,2.3125,77.529375,362.625,46.794375,0.0625,8.9375,0.8,1.0,0.2,0.4,0.4,2.25,0.0,4.75,49.635000000000005,10.75,1.25,78.53,372.25,50.715,0.0,8.5
22,Valencia CF,22,1.0,1.6818181818181819,0.18181818181818182,0.3181818181818182,2.5294117647058822,0.0,5.235294117647059,47.614117647058826,11.647058823529411,2.411764705882353,77.34411764705882,355.52941176470586,46.02058823529412,0.058823529411764705,8.823529411764707,1.0,2.2,0.2,0.4,0.4,2.0,0.0,3.5,47.669999999999995,12.5,1.75,76.69,323.25,44.8275,0.0,6.75
23,Valencia CF,23,1.0434782608695652,1.608695652173913,0.21739130434782608,0.30434782608695654,2.4444444444444446,0.0,5.222222222222222,48.04333333333333,11.5,2.388888888888889,77.69722222222222,358.6111111111111,46.14611111111111,0.05555555555555555,8.777777777777779,1.4,2.2,0.4,0.4,0.2,1.8,0.0,3.8,49.20399999999999,11.8,1.8,78.092,340.8,45.518,0.0,7.0
24,Valencia CF,24,1.0416666666666667,1.5833333333333333,0.20833333333333334,0.3333333333333333,2.3684210526315788,0.0,5.421052631578948,48.01263157894737,11.631578947368421,2.3157894736842106,77.75,357.5263157894737,46.08631578947368,0.05263157894736842,9.31578947368421,1.4,1.8,0.6,0.2,0.2,1.6,0.0,4.6,49.274,10.6,2.0,78.056,319.4,43.013999999999996,0.0,9.2
25,Valencia CF,25,1.0,1.64,0.2,0.32,2.5,0.0,5.4,47.7395,11.9,2.2,78.3025,364.65,46.289,0.05,9.45,1.4,1.8,0.6,0.2,0.2,2.2,0.0,5.4,47.784000000000006,12.4,1.8,79.29599999999999,347.0,43.494,0.0,10.6
26,Valencia CF,26,1.0769230769230769,1.6923076923076923,0.19230769230769232,0.34615384615384615,2.4285714285714284,0.0,5.476190476190476,47.61380952380952,12.19047619047619,2.0952380952380953,78.92380952380952,370.95238095238096,46.446666666666665,0.047619047619047616,9.857142857142858,1.2,2.4,0.4,0.2,0.4,1.8,0.0,6.0,46.626000000000005,14.0,1.4,83.386,397.6,45.333999999999996,0.0,12.8
27,Valencia CF,27,1.1111111111111112,1.6666666666666667,0.2222222222222222,0.3333333333333333,2.3636363636363638,0.0,5.363636363636363,47.82818181818182,11.954545454545455,2.1818181818181817,79.20454545454545,373.0,46.62136363636364,0.045454545454545456,9.954545454545455,1.6,1.6,0.4,0.4,0.2,1.8,0.0,5.8,48.556,13.0,1.4,85.53,432.4,48.664,0.0,13.8
28,Valencia CF,28,1.1071428571428572,1.6428571428571428,0.21428571428571427,0.35714285714285715,2.3043478260869565,0.0,5.3478260869565215,47.94347826086957,11.91304347826087,2.1739130434782608,79.53608695652174,377.9130434782609,47.12652173913044,0.043478260869565216,10.26086956521739,1.6,1.6,0.4,0.4,0.2,1.8,0.0,5.8,47.584,13.4,1.4,86.15599999999999,447.4,50.656,0.0,15.6
29,Valencia CF,29,1.103448275862069,1.5862068965517242,0.2413793103448276,0.3448275862068966,2.25,0.0,5.291666666666667,48.51,11.625,2.1666666666666665,79.69625,377.9583333333333,47.06583333333333,0.041666666666666664,10.333333333333334,1.4,1.8,0.2,0.6,0.2,1.8,0.0,4.8,50.4,11.6,1.6,87.09199999999998,455.6,50.788,0.0,14.2
30,Valencia CF,30,1.1333333333333333,1.5666666666666667,0.26666666666666666,0.3333333333333333,2.32,0.0,5.24,48.8408,11.8,2.16,79.87559999999999,375.48,47.055600000000005,0.04,10.24,1.4,1.6,0.4,0.4,0.2,1.6,0.0,4.6,53.245999999999995,11.4,2.0,86.168,418.8,50.122,0.0,13.4
31,Valencia CF,31,1.1290322580645162,1.5161290322580645,0.2903225806451613,0.3225806451612903,2.3846153846153846,0.0,5.1923076923076925,48.636153846153846,11.846153846153847,2.1153846153846154,79.85269230769231,372.7307692307692,46.73923076923077,0.038461538461538464,10.23076923076923,1.8,1.2,0.6,0.4,0.0,2.2,0.0,4.0,52.92999999999999,10.4,2.2,83.75399999999999,380.2,47.968,0.0,11.8
32,Valencia CF,32,1.125,1.5,0.28125,0.34375,2.3846153846153846,0.0,5.1923076923076925,48.636153846153846,11.846153846153847,2.1153846153846154,79.85269230769231,372.7307692307692,46.73923076923077,0.038461538461538464,10.23076923076923,1.4,0.6,0.8,0.2,0.0,2.5,0.0,4.25,53.08,11.25,1.75,83.4175,371.25,47.3875,0.0,11.75
33,Valencia CF,33,1.121212121212121,1.4848484848484849,0.2727272727272727,0.36363636363636365,2.3333333333333335,0.0,5.074074074074074,48.802592592592596,11.88888888888889,2.074074074074074,79.80444444444444,370.6666666666667,46.72851851851852,0.037037037037037035,10.222222222222221,1.2,0.6,0.6,0.4,0.0,2.5,0.0,3.5,53.7425,11.75,1.5,81.3475,329.0,44.44,0.0,10.0
34,Valencia CF,34,1.1764705882352942,1.5,0.29411764705882354,0.35294117647058826,2.3214285714285716,0.0,5.107142857142857,48.50535714285714,11.714285714285714,2.0357142857142856,80.13714285714286,379.42857142857144,47.25035714285714,0.03571428571428571,10.428571428571429,1.2,0.6,0.6,0.4,0.0,2.75,0.0,4.0,48.4775,12.25,1.25,82.7825,388.25,48.3575,0.0,11.0
35,Valencia CF,35,1.2285714285714286,1.457142857142857,0.3142857142857143,0.34285714285714286,2.2758620689655173,0.0,5.103448275862069,48.67448275862069,11.517241379310345,2.0689655172413794,80.13827586206898,378.3448275862069,47.32931034482758,0.034482758620689655,10.413793103448276,1.6,1.0,0.6,0.4,0.0,2.0,0.0,4.25,47.635,9.75,1.5,81.78,396.25,49.04,0.0,11.5
36,Valencia CF,36,1.1944444444444444,1.4444444444444444,0.3055555555555556,0.3333333333333333,2.3,0.0,5.0,48.690333333333335,11.7,2.0,80.23266666666667,378.06666666666666,47.65233333333333,0.03333333333333333,10.4,1.8,0.8,0.6,0.4,0.0,1.75,0.0,3.75,49.0425,10.75,1.25,82.7025,412.75,53.587500000000006,0.0,11.5
37,Valencia CF,37,1.162162162162162,1.4324324324324325,0.2972972972972973,0.32432432432432434,2.3225806451612905,0.0,4.967741935483871,48.86709677419355,11.64516129032258,2.0,80.28967741935485,380.38709677419354,47.942903225806454,0.03225806451612903,10.387096774193548,1.6,1.0,0.4,0.4,0.2,2.0,0.0,3.8,50.068,10.6,1.4,82.562,420.2,54.202,0.0,11.2
38,Valencia CF,38,1.1578947368421053,1.4210526315789473,0.2894736842105263,0.34210526315789475,2.34375,0.0,4.96875,49.1315625,11.59375,1.96875,80.34125,384.59375,48.1278125,0.03125,10.25,1.4,1.0,0.4,0.2,0.4,2.4,0.0,4.4,50.908,10.0,1.4,83.24,459.8,55.684000000000005,0.0,10.4
1,Villarreal CF,1,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Villarreal CF,2,2.0,1.5,0.5,0.5,1.0,0.0,2.0,50.63,7.0,2.0,87.53,457.0,46.79,0.0,9.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,50.63,7.0,2.0,87.53,457.0,46.79,0.0,9.0
3,Villarreal CF,3,2.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,3.0,0.0,2.0,48.615,7.5,3.0,80.72,389.5,44.72,0.0,8.5,2.0,1.5,0.5,0.5,0.0,3.0,0.0,2.0,48.615,7.5,3.0,80.72,389.5,44.72,0.0,8.5
4,Villarreal CF,4,2.25,1.75,0.5,0.5,3.3333333333333335,0.0,3.6666666666666665,50.05666666666667,7.666666666666667,2.6666666666666665,83.54666666666667,404.6666666666667,45.21,0.0,13.666666666666666,2.6666666666666665,2.0,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335,0.0,3.6666666666666665,50.05666666666667,7.666666666666667,2.6666666666666665,83.54666666666667,404.6666666666667,45.21,0.0,13.666666666666666
5,Villarreal CF,5,2.2,1.6,0.6,0.4,3.25,0.25,3.5,52.695,8.5,2.25,83.115,388.75,45.2925,0.0,12.5,2.25,1.75,0.5,0.5,0.0,3.25,0.25,3.5,52.695,8.5,2.25,83.115,388.75,45.2925,0.0,12.5
6,Villarreal CF,6,2.0,2.1666666666666665,0.5,0.3333333333333333,3.2,0.2,4.0,52.4,8.8,2.0,82.724,383.2,45.971999999999994,0.0,14.2,2.2,1.6,0.6,0.4,0.0,3.2,0.2,4.0,52.4,8.8,2.0,82.724,383.2,45.971999999999994,0.0,14.2
7,Villarreal CF,7,2.0,2.0,0.5714285714285714,0.2857142857142857,3.6666666666666665,0.16666666666666666,4.5,52.19833333333333,9.166666666666666,2.8333333333333335,82.33666666666666,369.5,44.785,0.0,14.0,2.0,2.2,0.6,0.2,0.2,4.2,0.2,5.0,52.512,9.6,3.0,81.298,352.0,44.384,0.0,15.0
8,Villarreal CF,8,2.125,1.875,0.625,0.25,3.5714285714285716,0.14285714285714285,4.0,52.777142857142856,9.857142857142858,2.5714285714285716,82.61571428571428,371.2857142857143,44.99714285714286,0.0,14.142857142857142,2.0,2.2,0.6,0.2,0.2,3.8,0.2,4.8,54.44199999999999,10.8,2.4,83.374,364.0,45.108,0.0,16.4
